ID_observation,attribute,ability,ID_strains,ID_reference,manual_annotation,last_change
78,Strong ability to Yeast lysis,able,18770,18281,0,2017-02-21 13:33:40
79,Strong ability to Yeast lysis,able,18780,18281,0,2017-02-21 13:33:40
80,Strong ability to Yeast lysis,able,18784,18281,0,2017-02-21 13:33:40
81,Strong ability to Yeast lysis,able,18786,18281,0,2017-02-21 13:33:40
82,Strong ability to Yeast lysis,able,18789,18281,0,2017-02-21 13:33:40
83,Strong ability to Yeast lysis,able,18790,18281,0,2017-02-21 13:33:40
84,Strong ability to Yeast lysis,able,18791,18281,0,2017-02-21 13:33:40
85,Strong ability to Yeast lysis,able,18793,18281,0,2017-02-21 13:33:40
86,Strong ability to Yeast lysis,able,18794,18281,0,2017-02-21 13:33:40
87,Strong ability to Yeast lysis,able,18795,18281,0,2017-02-21 13:33:40
88,Strong ability to Yeast lysis,able,18796,18281,0,2017-02-21 13:33:40
89,Strong ability to Yeast lysis,able,18797,18281,0,2017-02-21 13:33:40
90,Strong ability to Yeast lysis,able,18798,18281,0,2017-02-21 13:33:40
91,Strong ability to Yeast lysis,able,18799,18281,0,2017-02-21 13:33:40
92,Strong ability to Yeast lysis,able,18800,18281,0,2017-02-21 13:33:40
93,Strong ability to Yeast lysis,able,18801,18281,0,2017-02-21 13:33:40
94,Strong ability to Yeast lysis,able,18802,18281,0,2017-02-21 13:33:40
95,Strong ability to Yeast lysis,able,18803,18281,0,2017-02-21 13:33:40
96,Strong ability to Yeast lysis,able,18804,18281,0,2017-02-21 13:33:40
97,Strong ability to Yeast lysis,able,18812,18281,0,2017-02-21 13:33:40
98,Strong ability to Yeast lysis,able,18813,18281,0,2017-02-21 13:33:40
99,Strong ability to Yeast lysis,able,18816,18281,0,2017-02-21 13:33:40
100,Strong ability to Yeast lysis,able,18817,18281,0,2017-02-21 13:33:40
101,Strong ability to Yeast lysis,able,18831,18281,0,2017-02-21 13:33:40
102,Strong ability to Yeast lysis,able,18834,18281,0,2017-02-21 13:33:40
103,Strong ability to Yeast lysis,able,18835,18281,0,2017-02-21 13:33:40
104,Strong ability to Yeast lysis,able,18836,18281,0,2017-02-21 13:33:40
105,Strong ability to Yeast lysis,able,18837,18281,0,2017-02-21 13:33:40
106,Strong ability to Yeast lysis,able,18838,18281,0,2017-02-21 13:33:40
107,Strong ability to Yeast lysis,able,18840,18281,0,2017-02-21 13:33:40
108,Strong ability to Yeast lysis,able,18849,18281,0,2017-02-21 13:33:40
109,Strong ability to Yeast lysis,able,18851,18281,0,2017-02-21 13:33:40
110,Strong ability to Yeast lysis,able,18853,18281,0,2017-02-21 13:33:40
111,Strong ability to Yeast lysis,able,18854,18281,0,2017-02-21 13:33:40
112,Strong ability to Yeast lysis,able,18856,18281,0,2017-02-21 13:33:40
113,Strong ability to Yeast lysis,able,18857,18281,0,2017-02-21 13:33:40
114,Strong ability to Yeast lysis,able,18858,18281,0,2017-02-21 13:33:40
115,Strong ability to Yeast lysis,able,18859,18281,0,2017-02-21 13:33:40
116,Strong ability to Yeast lysis,able,18860,18281,0,2017-02-21 13:33:40
117,Strong ability to Yeast lysis,able,18872,18281,0,2017-02-21 13:33:40
118,Strong ability to Yeast lysis,able,18873,18281,0,2017-02-21 13:33:40
119,Strong ability to Yeast lysis,able,18874,18281,0,2017-02-21 13:33:40
120,Strong ability to Yeast lysis,able,18875,18281,0,2017-02-21 13:33:40
121,Strong ability to Yeast lysis,able,18876,18281,0,2017-02-21 13:33:40
122,Strong ability to Yeast lysis,able,18878,18281,0,2017-02-21 13:33:40
123,Strong ability to Yeast lysis,able,18880,18281,0,2017-02-21 13:33:40
124,Strong ability to Yeast lysis,able,18881,18281,0,2017-02-21 13:33:40
125,Strong ability to Yeast lysis,able,18891,18281,0,2017-02-21 13:33:40
126,Strong ability to Yeast lysis,able,18892,18281,0,2017-02-21 13:33:40
127,Strong ability to Yeast lysis,able,18898,18281,0,2017-02-21 13:33:40
128,Strong ability to Yeast lysis,able,18904,18281,0,2017-02-21 13:33:40
129,Strong ability to Yeast lysis,able,18906,18281,0,2017-02-21 13:33:40
130,Strong ability to Yeast lysis,able,18912,18281,0,2017-02-21 13:33:40
131,Strong ability to Yeast lysis,able,18914,18281,0,2017-02-21 13:33:40
132,Strong ability to Yeast lysis,able,18916,18281,0,2017-02-21 13:33:40
133,Strong ability to Yeast lysis,able,18917,18281,0,2017-02-21 13:33:40
134,Strong ability to Yeast lysis,able,18918,18281,0,2017-02-21 13:33:40
135,Strong ability to Yeast lysis,able,18919,18281,0,2017-02-21 13:33:40
136,Strong ability to Yeast lysis,able,18920,18281,0,2017-02-21 13:33:40
137,Strong ability to Yeast lysis,able,18932,18281,0,2017-02-21 13:33:40
138,Strong ability to Yeast lysis,able,18969,18281,0,2017-02-21 13:33:40
139,Strong ability to Yeast lysis,able,18979,18281,0,2017-02-21 13:33:40
140,Strong ability to Yeast lysis,able,18989,18281,0,2017-02-21 13:33:40
141,Strong ability to Yeast lysis,able,18990,18281,0,2017-02-21 13:33:40
142,Strong ability to Yeast lysis,able,18992,18281,0,2017-02-21 13:33:40
143,Strong ability to Yeast lysis,able,18993,18281,0,2017-02-21 13:33:40
144,Strong ability to Yeast lysis,able,18994,18281,0,2017-02-21 13:33:40
145,Strong ability to Yeast lysis,able,18997,18281,0,2017-02-21 13:33:40
146,Strong ability to Yeast lysis,able,19007,18281,0,2017-02-21 13:33:40
147,Strong ability to Yeast lysis,able,19008,18281,0,2017-02-21 13:33:40
148,Strong ability to Yeast lysis,able,19010,18281,0,2017-02-21 13:33:40
149,Strong ability to Yeast lysis,able,19011,18281,0,2017-02-21 13:33:40
150,Strong ability to Yeast lysis,able,19018,18281,0,2017-02-21 13:33:40
151,Strong ability to Yeast lysis,able,19020,18281,0,2017-02-21 13:33:40
152,Strong ability to Yeast lysis,able,19022,18281,0,2017-02-21 13:33:40
153,Strong ability to Yeast lysis,able,19038,18281,0,2017-02-21 13:33:40
154,Strong ability to Yeast lysis,able,19067,18281,0,2017-02-21 13:33:40
155,Strong ability to Yeast lysis,able,19081,18281,0,2017-02-21 13:33:40
156,Strong ability to Yeast lysis,able,19085,18281,0,2017-02-21 13:33:40
157,Strong ability to Yeast lysis,able,19100,18281,0,2017-02-21 13:33:40
158,Strong ability to Yeast lysis,able,19102,18281,0,2017-02-21 13:33:40
159,Strong ability to Yeast lysis,able,19109,18281,0,2017-02-21 13:33:40
160,Strong ability to Yeast lysis,able,19114,18281,0,2017-02-21 13:33:40
161,Strong ability to Yeast lysis,able,19115,18281,0,2017-02-21 13:33:40
162,Strong ability to Yeast lysis,able,19121,18281,0,2017-02-21 13:33:40
163,Strong ability to Yeast lysis,able,19146,18281,0,2017-02-21 13:33:40
164,Strong ability to Yeast lysis,able,19157,18281,0,2017-02-21 13:33:40
165,Strong ability to Yeast lysis,able,19158,18281,0,2017-02-21 13:33:40
166,Strong ability to Yeast lysis,able,19314,18281,0,2017-02-21 13:33:40
167,Strong ability to Yeast lysis,able,19324,18281,0,2017-02-21 13:33:40
168,Strong ability to Yeast lysis,able,19335,18281,0,2017-02-21 13:33:40
169,Strong ability to Yeast lysis,able,19348,18281,0,2017-02-21 13:33:40
170,Strong ability to Yeast lysis,able,19361,18281,0,2017-02-21 13:33:40
171,Strong ability to Yeast lysis,able,19399,18281,0,2017-02-21 13:33:40
172,Strong ability to Yeast lysis,able,19403,18281,0,2017-02-21 13:33:40
173,Strong ability to Yeast lysis,able,19404,18281,0,2017-02-21 13:33:40
174,Strong ability to Yeast lysis,able,19405,18281,0,2017-02-21 13:33:40
175,Strong ability to Yeast lysis,able,19406,18281,0,2017-02-21 13:33:40
176,Strong ability to Yeast lysis,able,19407,18281,0,2017-02-21 13:33:40
177,Strong ability to Yeast lysis,able,19408,18281,0,2017-02-21 13:33:40
178,Strong ability to Yeast lysis,able,19410,18281,0,2017-02-21 13:33:40
179,Strong ability to Yeast lysis,able,19411,18281,0,2017-02-21 13:33:40
180,Strong ability to Yeast lysis,able,19415,18281,0,2017-02-21 13:33:40
181,Strong ability to Yeast lysis,able,19417,18281,0,2017-02-21 13:33:40
182,Strong ability to Yeast lysis,able,19418,18281,0,2017-02-21 13:33:40
183,Strong ability to Yeast lysis,able,19419,18281,0,2017-02-21 13:33:40
184,Strong ability to Yeast lysis,able,19420,18281,0,2017-02-21 13:33:40
185,Strong ability to Yeast lysis,able,19421,18281,0,2017-02-21 13:33:40
186,Strong ability to Yeast lysis,able,19422,18281,0,2017-02-21 13:33:40
187,Strong ability to Yeast lysis,able,19426,18281,0,2017-02-21 13:33:40
188,Strong ability to Yeast lysis,able,19427,18281,0,2017-02-21 13:33:40
189,Strong ability to Yeast lysis,able,19428,18281,0,2017-02-21 13:33:40
190,Strong ability to Yeast lysis,able,19433,18281,0,2017-02-21 13:33:40
191,Strong ability to Yeast lysis,able,19435,18281,0,2017-02-21 13:33:40
192,Strong ability to Yeast lysis,able,19440,18281,0,2017-02-21 13:33:40
193,Strong ability to Yeast lysis,able,19444,18281,0,2017-02-21 13:33:40
194,Strong ability to Yeast lysis,able,19461,18281,0,2017-02-21 13:33:40
195,Strong ability to Yeast lysis,able,19462,18281,0,2017-02-21 13:33:40
196,Strong ability to Yeast lysis,able,19475,18281,0,2017-02-21 13:33:40
197,Strong ability to Yeast lysis,able,19478,18281,0,2017-02-21 13:33:40
198,Strong ability to Yeast lysis,able,19483,18281,0,2017-02-21 13:33:40
199,Strong ability to Yeast lysis,able,19484,18281,0,2017-02-21 13:33:40
200,Strong ability to Yeast lysis,able,19492,18281,0,2017-02-21 13:33:40
201,Strong ability to Yeast lysis,able,19495,18281,0,2017-02-21 13:33:40
202,Strong ability to Yeast lysis,able,19498,18281,0,2017-02-21 13:33:40
203,Strong ability to Yeast lysis,able,19500,18281,0,2017-02-21 13:33:40
204,Strong ability to Yeast lysis,able,19501,18281,0,2017-02-21 13:33:40
205,Strong ability to Yeast lysis,able,19502,18281,0,2017-02-21 13:33:40
206,Strong ability to Yeast lysis,able,19542,18281,0,2017-02-21 13:33:40
207,Strong ability to Yeast lysis,able,19543,18281,0,2017-02-21 13:33:40
208,Strong ability to Yeast lysis,able,19549,18281,0,2017-02-21 13:33:40
209,Strong ability to Yeast lysis,able,19559,18281,0,2017-02-21 13:33:40
210,Strong ability to Yeast lysis,able,19561,18281,0,2017-02-21 13:33:40
211,Strong ability to Yeast lysis,able,19563,18281,0,2017-02-21 13:33:40
212,Strong ability to Yeast lysis,able,19565,18281,0,2017-02-21 13:33:40
213,Strong ability to Yeast lysis,able,19567,18281,0,2017-02-21 13:33:40
214,Strong ability to Yeast lysis,able,19568,18281,0,2017-02-21 13:33:40
215,Strong ability to Yeast lysis,able,19590,18281,0,2017-02-21 13:33:40
216,Strong ability to Yeast lysis,able,19603,18281,0,2017-02-21 13:33:40
217,Strong ability to Yeast lysis,able,19604,18281,0,2017-02-21 13:33:40
218,Strong ability to Yeast lysis,able,19606,18281,0,2017-02-21 13:33:40
219,Strong ability to Yeast lysis,able,19608,18281,0,2017-02-21 13:33:40
220,Strong ability to Yeast lysis,able,19610,18281,0,2017-02-21 13:33:40
221,Strong ability to Yeast lysis,able,19611,18281,0,2017-02-21 13:33:40
222,Strong ability to Yeast lysis,able,19616,18281,0,2017-02-21 13:33:40
223,Strong ability to Yeast lysis,able,19620,18281,0,2017-02-21 13:33:40
224,Strong ability to Yeast lysis,able,19621,18281,0,2017-02-21 13:33:40
225,Strong ability to Yeast lysis,able,19622,18281,0,2017-02-21 13:33:40
226,Strong ability to Yeast lysis,able,19626,18281,0,2017-02-21 13:33:40
227,Strong ability to Yeast lysis,able,19627,18281,0,2017-02-21 13:33:40
228,Strong ability to Yeast lysis,able,19632,18281,0,2017-02-21 13:33:40
229,Strong ability to Yeast lysis,able,19635,18281,0,2017-02-21 13:33:40
230,Strong ability to Yeast lysis,able,19638,18281,0,2017-02-21 13:33:40
231,Strong ability to Yeast lysis,able,19640,18281,0,2017-02-21 13:33:40
232,Strong ability to Yeast lysis,able,19642,18281,0,2017-02-21 13:33:40
233,Strong ability to Yeast lysis,able,19645,18281,0,2017-02-21 13:33:40
234,Strong ability to Yeast lysis,able,19657,18281,0,2017-02-21 13:33:40
235,Strong ability to Yeast lysis,able,19668,18281,0,2017-02-21 13:33:40
236,Strong ability to Yeast lysis,able,19692,18281,0,2017-02-21 13:33:40
237,Strong ability to Yeast lysis,able,19693,18281,0,2017-02-21 13:33:40
238,Strong ability to Yeast lysis,able,19698,18281,0,2017-02-21 13:33:40
239,Strong ability to Yeast lysis,able,19702,18281,0,2017-02-21 13:33:40
240,Strong ability to Yeast lysis,able,19703,18281,0,2017-02-21 13:33:40
241,Strong ability to Yeast lysis,able,19704,18281,0,2017-02-21 13:33:40
242,Strong ability to Yeast lysis,able,19705,18281,0,2017-02-21 13:33:40
243,Strong ability to Yeast lysis,able,19706,18281,0,2017-02-21 13:33:40
244,Strong ability to Yeast lysis,able,19707,18281,0,2017-02-21 13:33:40
245,Strong ability to Yeast lysis,able,19708,18281,0,2017-02-21 13:33:40
246,Strong ability to Yeast lysis,able,19709,18281,0,2017-02-21 13:33:40
247,Strong ability to Yeast lysis,able,19710,18281,0,2017-02-21 13:33:40
248,Strong ability to Yeast lysis,able,19722,18281,0,2017-02-21 13:33:40
249,Strong ability to Yeast lysis,able,19723,18281,0,2017-02-21 13:33:40
250,Strong ability to Yeast lysis,able,19724,18281,0,2017-02-21 13:33:40
251,Strong ability to Yeast lysis,able,19727,18281,0,2017-02-21 13:33:40
252,Strong ability to Yeast lysis,able,19728,18281,0,2017-02-21 13:33:40
253,Strong ability to Yeast lysis,able,19729,18281,0,2017-02-21 13:33:40
254,Strong ability to Yeast lysis,able,19730,18281,0,2017-02-21 13:33:40
255,Strong ability to Yeast lysis,able,19742,18281,0,2017-02-21 13:33:40
256,Strong ability to Yeast lysis,able,19743,18281,0,2017-02-21 13:33:40
257,Strong ability to Yeast lysis,able,19748,18281,0,2017-02-21 13:33:40
258,Strong ability to Yeast lysis,able,19751,18281,0,2017-02-21 13:33:40
259,Strong ability to Yeast lysis,able,19753,18281,0,2017-02-21 13:33:40
260,Strong ability to Yeast lysis,able,19755,18281,0,2017-02-21 13:33:40
261,Strong ability to Yeast lysis,able,19756,18281,0,2017-02-21 13:33:40
262,Strong ability to Yeast lysis,able,19766,18281,0,2017-02-21 13:33:40
263,Strong ability to Yeast lysis,able,19767,18281,0,2017-02-21 13:33:40
264,Strong ability to Yeast lysis,able,19768,18281,0,2017-02-21 13:33:40
265,Strong ability to Yeast lysis,able,19769,18281,0,2017-02-21 13:33:40
266,Strong ability to Yeast lysis,able,19774,18281,0,2017-02-21 13:33:40
267,Strong ability to Yeast lysis,able,19775,18281,0,2017-02-21 13:33:40
268,Strong ability to Yeast lysis,able,19776,18281,0,2017-02-21 13:33:40
269,Strong ability to Yeast lysis,able,19777,18281,0,2017-02-21 13:33:40
270,Strong ability to Yeast lysis,able,19778,18281,0,2017-02-21 13:33:40
271,Strong ability to Yeast lysis,able,19779,18281,0,2017-02-21 13:33:40
272,Strong ability to Yeast lysis,able,19781,18281,0,2017-02-21 13:33:40
273,Strong ability to Yeast lysis,able,19784,18281,0,2017-02-21 13:33:40
274,Strong ability to Yeast lysis,able,19785,18281,0,2017-02-21 13:33:40
275,Strong ability to Yeast lysis,able,19786,18281,0,2017-02-21 13:33:40
276,Strong ability to Yeast lysis,able,19787,18281,0,2017-02-21 13:33:40
277,Strong ability to Yeast lysis,able,19788,18281,0,2017-02-21 13:33:40
278,Strong ability to Yeast lysis,able,19790,18281,0,2017-02-21 13:33:40
279,Strong ability to Yeast lysis,able,19796,18281,0,2017-02-21 13:33:40
280,Strong ability to Yeast lysis,able,19798,18281,0,2017-02-21 13:33:40
281,Strong ability to Yeast lysis,able,19799,18281,0,2017-02-21 13:33:40
282,Strong ability to Yeast lysis,able,19800,18281,0,2017-02-21 13:33:40
283,Strong ability to Yeast lysis,able,19801,18281,0,2017-02-21 13:33:40
284,Strong ability to Yeast lysis,able,19802,18281,0,2017-02-21 13:33:40
285,Strong ability to Yeast lysis,able,19804,18281,0,2017-02-21 13:33:40
286,Strong ability to Yeast lysis,able,19806,18281,0,2017-02-21 13:33:40
287,Strong ability to Yeast lysis,able,19809,18281,0,2017-02-21 13:33:40
288,Strong ability to Yeast lysis,able,19810,18281,0,2017-02-21 13:33:40
289,Strong ability to Yeast lysis,able,19811,18281,0,2017-02-21 13:33:40
290,Strong ability to Yeast lysis,able,19812,18281,0,2017-02-21 13:33:40
291,Strong ability to Yeast lysis,able,19813,18281,0,2017-02-21 13:33:40
292,Strong ability to Yeast lysis,able,19814,18281,0,2017-02-21 13:33:40
293,Strong ability to Yeast lysis,able,19815,18281,0,2017-02-21 13:33:40
294,Strong ability to Yeast lysis,able,19825,18281,0,2017-02-21 13:33:40
295,Strong ability to Yeast lysis,able,19827,18281,0,2017-02-21 13:33:40
296,Strong ability to Yeast lysis,able,19828,18281,0,2017-02-21 13:33:40
297,Strong ability to Yeast lysis,able,19836,18281,0,2017-02-21 13:33:40
298,Strong ability to Yeast lysis,able,19837,18281,0,2017-02-21 13:33:40
299,Strong ability to Yeast lysis,able,19838,18281,0,2017-02-21 13:33:40
300,Strong ability to Yeast lysis,able,19843,18281,0,2017-02-21 13:33:40
301,Strong ability to Yeast lysis,able,19844,18281,0,2017-02-21 13:33:40
302,Strong ability to Yeast lysis,able,19846,18281,0,2017-02-21 13:33:40
303,Strong ability to Yeast lysis,able,19847,18281,0,2017-02-21 13:33:40
304,Strong ability to Yeast lysis,able,19849,18281,0,2017-02-21 13:33:40
305,Strong ability to Yeast lysis,able,19850,18281,0,2017-02-21 13:33:40
306,Strong ability to Yeast lysis,able,19851,18281,0,2017-02-21 13:33:40
307,Strong ability to Yeast lysis,able,19852,18281,0,2017-02-21 13:33:40
308,Strong ability to Yeast lysis,able,19854,18281,0,2017-02-21 13:33:40
309,Strong ability to Yeast lysis,able,19855,18281,0,2017-02-21 13:33:40
310,Strong ability to Yeast lysis,able,19856,18281,0,2017-02-21 13:33:40
311,Strong ability to Yeast lysis,able,19858,18281,0,2017-02-21 13:33:40
312,Strong ability to Yeast lysis,able,19859,18281,0,2017-02-21 13:33:40
313,Strong ability to Yeast lysis,able,19860,18281,0,2017-02-21 13:33:40
314,Strong ability to Yeast lysis,able,19861,18281,0,2017-02-21 13:33:40
315,Strong ability to Yeast lysis,able,19867,18281,0,2017-02-21 13:33:40
316,Strong ability to Yeast lysis,able,19868,18281,0,2017-02-21 13:33:40
317,Strong ability to Yeast lysis,able,19869,18281,0,2017-02-21 13:33:40
318,Strong ability to Yeast lysis,able,19870,18281,0,2017-02-21 13:33:40
319,Strong ability to Yeast lysis,able,19871,18281,0,2017-02-21 13:33:40
320,Strong ability to Yeast lysis,able,19872,18281,0,2017-02-21 13:33:40
321,Strong ability to Yeast lysis,able,19873,18281,0,2017-02-21 13:33:40
322,Strong ability to Yeast lysis,able,19874,18281,0,2017-02-21 13:33:40
323,Strong ability to Yeast lysis,able,19876,18281,0,2017-02-21 13:33:40
324,Strong ability to Yeast lysis,able,19877,18281,0,2017-02-21 13:33:40
325,Strong ability to Yeast lysis,able,19878,18281,0,2017-02-21 13:33:40
326,Strong ability to Yeast lysis,able,19879,18281,0,2017-02-21 13:33:40
327,Strong ability to Yeast lysis,able,19880,18281,0,2017-02-21 13:33:40
328,Strong ability to Yeast lysis,able,19882,18281,0,2017-02-21 13:33:40
329,Strong ability to Yeast lysis,able,19884,18281,0,2017-02-21 13:33:40
330,Strong ability to Yeast lysis,able,19886,18281,0,2017-02-21 13:33:40
331,Strong ability to Yeast lysis,able,19893,18281,0,2017-02-21 13:33:40
332,Strong ability to Yeast lysis,able,19894,18281,0,2017-02-21 13:33:40
333,Strong ability to Yeast lysis,able,19898,18281,0,2017-02-21 13:33:40
334,Strong ability to Yeast lysis,able,19899,18281,0,2017-02-21 13:33:40
335,Strong ability to Yeast lysis,able,19911,18281,0,2017-02-21 13:33:40
336,Strong ability to Yeast lysis,able,19932,18281,0,2017-02-21 13:33:40
337,Strong ability to Yeast lysis,able,19934,18281,0,2017-02-21 13:33:40
338,Strong ability to Yeast lysis,able,19952,18281,0,2017-02-21 13:33:40
339,Strong ability to Yeast lysis,able,19961,18281,0,2017-02-21 13:33:40
340,Strong ability to Yeast lysis,able,19965,18281,0,2017-02-21 13:33:40
341,Strong ability to Yeast lysis,able,19967,18281,0,2017-02-21 13:33:40
342,Strong ability to Yeast lysis,able,19968,18281,0,2017-02-21 13:33:40
343,Strong ability to Yeast lysis,able,19969,18281,0,2017-02-21 13:33:40
344,Strong ability to Yeast lysis,able,19993,18281,0,2017-02-21 13:33:40
345,Strong ability to Yeast lysis,able,19995,18281,0,2017-02-21 13:33:40
346,Strong ability to Yeast lysis,able,19996,18281,0,2017-02-21 13:33:40
347,Strong ability to Yeast lysis,able,19997,18281,0,2017-02-21 13:33:40
348,Strong ability to Yeast lysis,able,19998,18281,0,2017-02-21 13:33:40
349,Strong ability to Yeast lysis,able,19999,18281,0,2017-02-21 13:33:40
350,Strong ability to Yeast lysis,able,20000,18281,0,2017-02-21 13:33:40
351,Strong ability to Yeast lysis,able,20001,18281,0,2017-02-21 13:33:40
352,Strong ability to Yeast lysis,able,20011,18281,0,2017-02-21 13:33:40
353,Strong ability to Yeast lysis,able,20027,18281,0,2017-02-21 13:33:40
354,Strong ability to Yeast lysis,able,20028,18281,0,2017-02-21 13:33:40
355,Strong ability to Yeast lysis,able,20029,18281,0,2017-02-21 13:33:40
356,Strong ability to Yeast lysis,able,20031,18281,0,2017-02-21 13:33:40
357,Strong ability to Yeast lysis,able,20037,18281,0,2017-02-21 13:33:40
358,Strong ability to Yeast lysis,able,20041,18281,0,2017-02-21 13:33:40
359,Strong ability to Yeast lysis,able,20042,18281,0,2017-02-21 13:33:40
360,Strong ability to Yeast lysis,able,20050,18281,0,2017-02-21 13:33:40
